id,name,grade
44632,Mohsen,4.91
44633,Sina,17.69
44634,Azar,11.81
44635,Shirin,14.78
44636,Mehdi,19.45
44637,Shadi,2.26
44638,Homa,16.44
44639,Mehrdad,4.0
44640,Leila,14.09
44641,Shahram,18.48
44642,Shahrzad,2.4
44643,Roya,16.14
44644,Sahar,11.57
44645,David,0.25
44646,Frank,10.53
44647,Morteza,5.63
44648,Pouya,12.77
44649,Bahareh,10.37
44650,Farhad,2.84
44651,Vanda,4.12
44652,Hossein,15.83
44653,Mona,3.16
44654,Babak,18.01
44655,Steve,5.43
44656,Vahid,18.18
44657,Reza,10.49
44658,Mehdi,3.32
44659,Mehdi,3.93
44660,Mojtaba,7.29
44661,Reza,4.77
44662,Sina,14.43
44663,Farzaneh,17.12
44664,Shahab,0.18
44665,Pouya,2.27
44666,Afshin,0.35
44667,Mohsen,5.48
44668,Farhad,11.34
44669,Neda,13.0
44670,Leila,3.8
44671,Katayoun,6.71
44672,Liam,2.69
44673,Navid,0.89
44674,Ziba,15.83
44675,Amir,19.17
44676,Pouya,7.83
44677,Afshin,8.79
44678,Behnam,19.08
44679,Jack,12.21
44680,Farshid,17.15
44681,Elham,11.43
44682,Elaheh,8.44
44683,Helen,19.43
44684,Parvin,4.31
44685,Fereshte,9.65
44686,Alireza,13.18
44687,Negin,12.0
44688,Frank,9.95
44689,Shabnam,19.9
44690,Rose,11.31
44691,Ziba,14.69
44692,Sepideh,2.87
44693,Shabnam,16.92
44694,Shadi,4.13
44695,Simin,9.67
44696,Yalda,15.77
44697,Shadi,14.78
44698,Nader,11.62
44699,Zahra,13.3
44700,Mona,10.38
44701,Kiana,12.2
44702,Arman,8.92
44703,Mona,18.23
44704,Elaheh,15.65
44705,Shiva,14.71
44706,Taraneh,8.92
44707,Dariush,16.75
44708,Mehdi,1.01
44709,Katayoun,7.2
44710,Rasoul,4.1
44711,Nasrin,7.32
44712,Shirin,9.77
44713,Milad,5.4
44714,Shahram,0.69
44715,Eva,9.17
44716,Taraneh,9.01
44717,Sepideh,8.65
44718,Helen,6.62
44719,Shahram,8.84
44720,Samira,1.9
44721,Vahid,1.99
44722,Homa,13.71
44723,Sahar,6.61
44724,Kaveh,3.08
44725,Sohrab,2.8
44726,Mohammad,1.45
44727,Sohrab,3.81
44728,Azadeh,16.86
44729,Kaveh,7.38
44730,Masoud,9.19
44731,Eva,7.18
44732,Ehsan,6.09
44733,Eva,17.26
44734,Elnaz,11.58
44735,Sohrab,8.84
44736,Amir,16.53
44737,Maryam,10.08
44738,Afshin,15.93
44739,Sohrab,8.69
44740,Shervin,10.12
44741,Dorsa,5.22
44742,Siavash,1.32
44743,Negin,15.71
44744,Liam,4.89
44745,Sahar,14.2
44746,Shervin,2.19
44747,Farshid,5.35
44748,Narges,19.64
44749,Mehdi,12.55
44750,Mina,8.96
44751,Nasim,15.23
44752,Kiana,15.06
44753,Homa,4.34
44754,Siavash,3.6
44755,Negar,3.4
44756,Bahram,6.83
44757,Kaveh,16.57
44758,Yasaman,10.41
44759,Soraya,16.6
44760,Taraneh,14.25
44761,Elaheh,14.34
44762,Mina,0.14
44763,Ziba,6.12
44764,Ziba,19.85
44765,Nasrin,10.17
44766,Behnam,5.1
44767,Shabnam,10.68
44768,Nina,6.49
44769,Neda,4.71
44770,Arman,0.5
44771,Narges,8.99
44772,Hassan,4.94
44773,Bahram,0.97
44774,Behzad,4.15
44775,Pegah,12.36
44776,Ehsan,3.7
44777,Shahab,17.72
44778,Elnaz,15.96
44779,Pegah,13.16
44780,Shayan,8.46
44781,Alice,19.68
44782,Oscar,13.22
44783,Shadi,14.18
44784,Dariush,11.69
44785,Fariba,0.75
44786,Mojtaba,2.49
44787,Ivy,18.58
44788,Farshid,16.44
44789,Ghazal,1.61
44790,Vanda,1.75
44791,Hamid,8.37
44792,Milad,19.03
44793,Siavash,8.52
44794,Navid,7.78
44795,Navid,2.85
44796,Hassan,2.17
44797,Kaveh,6.53
44798,Simin,18.25
44799,Nasim,14.96
44800,Kiana,3.07
44801,Rose,0.3
44802,Farhad,1.3
44803,Pegah,17.18
44804,Vanda,7.04
44805,Frank,13.5
44806,Katayoun,0.38
44807,Parsa,9.91
44808,Vanda,11.25
44809,Mohammad,15.66
44810,Shayan,15.86
44811,Setareh,18.24
44812,Navid,11.81
44813,Kaveh,19.49
44814,Shiva,16.49
44815,Alireza,6.59
44816,Elnaz,19.24
44817,Azar,16.68
44818,Behzad,10.88
44819,Milad,14.36
44820,Amir,12.92
44821,Kiana,1.42
44822,Rose,0.28
44823,Kate,19.19
44824,Farzaneh,14.16
44825,Reza,5.52
44826,Helen,18.26
44827,Tina,15.69
44828,Kaveh,0.98
44829,Azar,16.51
44830,Mehrdad,10.22
44831,Helen,10.65
44832,Fereshteh,10.38
44833,Mina,2.03
44834,Bob,13.11
44835,Ivy,18.59
44836,Morteza,11.3
44837,Katayoun,12.33
44838,Morteza,4.2
44839,Hossein,10.2
44840,Jack,8.56
44841,Leila,2.51
44842,Simin,2.34
44843,Vanda,16.32
44844,Shayan,15.43
44845,Ali,6.56
44846,Javad,18.07
44847,Samira,4.53
44848,Liam,10.34
44849,Pegah,9.77
44850,Sina,18.55
44851,Arman,3.65
44852,Elaheh,16.5
44853,Mandana,19.78
44854,Kaveh,17.3
44855,Vahid,5.63
44856,Arash,0.22
44857,Rasoul,15.45
44858,Shahrzad,19.3
44859,Azadeh,1.21
44860,Azar,11.63
44861,Homa,18.7
44862,Babak,1.8
44863,Mohammad,4.21
44864,Paul,8.57
44865,Dariush,13.22
44866,Ghazal,2.69
44867,Anahita,13.86
44868,Siavash,0.62
44869,Fariba,13.81
44870,Fatemeh,17.51
44871,Ladan,14.83
44872,Fariba,1.25
44873,Soraya,4.51
44874,Parvin,16.96
44875,David,18.45
44876,Eva,2.94
44877,Maryam,18.34
44878,Nasim,2.17
44879,Alireza,2.12
44880,Shayan,2.38
44881,Quinn,19.7
44882,Farzaneh,13.28
44883,Steve,12.13
44884,Quinn,3.61
44885,Afshin,9.61
44886,Afshin,11.09
44887,Helen,19.06
44888,Kiana,17.64
44889,Golnaz,1.81
44890,Paul,14.08
44891,Mandana,16.38
44892,Rose,6.34
44893,Ehsan,1.66
44894,Zahra,2.99
44895,Dariush,14.4
44896,Hassan,18.69
44897,Mahdi,17.68
44898,Fereshteh,18.71
44899,Navid,5.5
44900,Mohammad,18.8
44901,Younes,4.39
44902,Hossein,2.67
44903,Shabnam,16.79
44904,Ghazal,13.78
44905,Siavash,13.05
44906,Pouya,18.04
44907,Mojtaba,5.14
44908,Mina,8.43
44909,Mahdi,15.72
44910,Roya,2.86
44911,David,7.22
44912,Fatemeh,0.55
44913,Alice,14.29
44914,Behzad,11.58
44915,Ivy,9.77
44916,Grace,14.28
44917,Elaheh,10.56
44918,Farhad,3.81
44919,Mahdi,12.99
44920,Neda,14.12
44921,Arman,16.41
44922,Kamran,10.51
44923,Rasoul,10.55
44924,Shayan,19.34
44925,Shiva,19.05
44926,Jack,16.12
44927,Steve,10.52
44928,Fatemeh,11.38
44929,Maryam,12.92
44930,Pegah,1.01
44931,Taraneh,9.48
44932,Shervin,11.64
44933,Dorsa,2.47
44934,Reza,1.47
44935,Pouya,8.05
44936,Hassan,3.31
44937,Shabnam,1.58
44938,Bahram,15.7
44939,Arman,7.5
44940,Mandana,7.83
44941,Ramin,3.71
44942,Bahareh,16.52
44943,Nasim,9.04
44944,Fereshte,9.53
44945,Shahrzad,10.1
44946,Setareh,2.26
44947,Shirin,16.98
44948,Navid,14.77
44949,Mina,11.07
44950,Quinn,9.81
44951,Ghazal,2.13
44952,Yasaman,7.89
44953,Taraneh,7.24
44954,Alice,4.87
44955,David,2.14
44956,Hassan,5.97
44957,Elnaz,16.18
44958,Nina,0.56
44959,Morteza,6.1
44960,Simin,7.66
44961,Roya,17.59
44962,Ali,5.32
44963,Ehsan,6.25
44964,Elham,14.84
44965,Afshin,1.62
44966,Sepideh,4.68
44967,Mohammad,13.04
44968,Alireza,4.66
44969,Helen,5.69
44970,Frank,17.4
44971,Zahra,1.84
44972,Keyvan,16.67
44973,Tina,4.21
44974,Farzaneh,0.98
44975,Liam,16.78
44976,Fereshte,11.29
44977,Rasoul,2.3
44978,Frank,16.97
44979,Mojtaba,0.89
44980,Arman,12.52
44981,Katayoun,5.73
44982,Leila,13.14
44983,Ehsan,11.15
44984,Nader,12.95
44985,Mona,9.47
44986,Roya,15.88
44987,Oscar,10.34
44988,Morteza,0.83
44989,Shiva,11.34
44990,Kiana,11.82
44991,Rasoul,9.27
44992,Anahita,2.63
44993,Narges,4.05
44994,Setareh,7.76
44995,Rasoul,12.47
44996,Elham,16.24
44997,Tina,8.27
44998,Ziba,1.13
44999,David,18.2
45000,Morteza,16.34
45001,Shiva,1.48
45002,Sara,10.39
45003,Amir,9.38
45004,Babak,19.23
45005,Steve,13.8
45006,Setareh,18.42
45007,Behzad,11.12
45008,Jack,15.41
45009,Keyvan,0.78
45010,Oscar,17.24
45011,Hossein,3.07
45012,Farshid,6.98
45013,Vanda,9.58
45014,Simin,15.17
45015,Nader,4.56
45016,Alireza,9.57
45017,Mona,6.66
45018,Nader,17.91
45019,Reza,18.89
45020,David,2.38
45021,Shahab,7.88
45022,Elaheh,2.06
45023,Sahar,11.37
45024,Mahdi,12.52
45025,Liam,14.18
45026,Navid,9.04
45027,Ali,12.12
45028,Farzaneh,2.02
45029,Kamran,0.79
45030,Behnam,1.64
45031,Steve,14.78
45032,Siavash,0.03
45033,Dariush,14.71
45034,Helen,1.8
45035,Shahram,19.78
45036,Ivy,15.69
45037,Nader,11.65
45038,Homa,10.44
45039,Dorsa,8.82
45040,Bob,5.3
45041,Ali,4.81
45042,Azar,0.9
45043,Shabnam,11.47
45044,Elnaz,11.18
45045,Keyvan,14.86
45046,Pegah,5.16
45047,Kaveh,12.73
45048,Shirin,16.28
45049,Fereshte,1.34
45050,Nina,6.95
45051,Shabnam,0.06
45052,Mandana,0.49
45053,Jack,8.35
45054,Shirin,17.29
45055,Nader,10.47
45056,Grace,8.67
45057,Setareh,5.97
45058,Farhad,1.1
45059,Shahrzad,11.79
45060,Younes,12.19
45061,Fereshte,3.9
45062,Farhad,4.55
45063,Samira,14.87
45064,Nasim,15.26
45065,Shahram,11.45
45066,Arash,10.48
45067,Sahar,5.98
45068,Ali,11.54
45069,Hossein,4.94
45070,Shabnam,5.09
45071,Kamran,13.47
45072,Younes,8.56
45073,Rasoul,17.85
45074,Nasim,8.6
45075,Jack,13.09
45076,Bahram,14.34
45077,Siavash,7.74
45078,Dorsa,3.03
45079,Bahram,5.34
45080,Vahid,19.87
45081,Goli,1.44
45082,Farshid,3.92
45083,Shahram,7.64
45084,Mehrdad,5.05
45085,Elnaz,9.28
45086,Fereshteh,13.98
45087,Pegah,12.25
45088,Farzaneh,19.48
45089,Afshin,15.01
45090,Nasim,2.45
45091,Zahra,14.25
45092,Jack,4.78
45093,Mona,9.75
45094,Homa,1.29
45095,Mahdi,13.09
45096,Shervin,19.25
45097,Mehdi,10.04
45098,Babak,13.46
45099,Parvin,9.5
45100,Golnaz,6.25
45101,Bob,10.39
45102,Vanda,4.93
45103,Babak,8.18
45104,Niloufar,15.49
45105,Atiyeh,12.12
45106,Babak,2.72
45107,Younes,2.38
45108,Goli,13.56
45109,Tina,11.23
45110,Nasim,1.91
45111,Neda,5.87
45112,Eva,15.08
45113,Kiana,0.05
45114,Negin,18.22
45115,Bob,12.16
45116,Nasim,17.94
45117,Vanda,16.11
45118,Morteza,7.27
45119,Vahid,13.63
45120,Simin,17.35
45121,Nina,19.03
45122,Arash,6.12
45123,Elnaz,19.09
45124,Steve,18.74
45125,Golnaz,19.69
45126,Neda,7.92
45127,Sina,4.28
45128,Rasoul,9.56
45129,Mohsen,17.75
45130,Behzad,8.25
45131,Afshin,16.4
45132,Azar,15.02
45133,Mandana,0.12
45134,Arman,2.4
45135,Ali,2.16
45136,Grace,2.02
45137,Vahid,4.87
45138,Azadeh,0.95
45139,Shayan,3.87
45140,Kaveh,16.72
45141,Mahdi,19.27
45142,Azadeh,13.86
45143,Elham,1.3
45144,Bob,12.84
45145,Jack,4.98
45146,Grace,7.21
45147,David,11.38
45148,Yasaman,9.1
45149,Farzaneh,19.02
45150,Mehdi,8.88
45151,Navid,10.63
45152,Elnaz,19.94
45153,Narges,0.35
45154,Sara,10.65
45155,Negar,6.29
45156,Ehsan,8.97
45157,Farshid,13.18
45158,Negin,18.03
45159,Shayan,15.32
45160,Rasoul,17.82
45161,Ali,7.35
45162,Quinn,19.49
45163,Ramin,1.89
45164,Setareh,3.28
45165,Mina,7.84
45166,Setareh,4.95
45167,Negin,9.54
45168,Mehdi,10.59
45169,Mohsen,4.95
45170,Farzaneh,8.57
45171,Fereshteh,17.29
45172,Fariba,18.98
45173,Arash,10.35
45174,Shervin,15.8
45175,Liam,11.38
45176,Navid,10.68
45177,Morteza,1.85
45178,Vahid,4.07
45179,Quinn,3.0
45180,Shahrzad,0.04
45181,Vahid,3.47
45182,Morteza,15.71
45183,Alice,9.44
45184,Kamran,4.95
45185,Parsa,6.65
45186,Bob,7.83
45187,Frank,14.35
45188,Amir,9.18
45189,Setareh,8.79
45190,Shahab,10.87
45191,Pouneh,18.99
45192,Nina,18.71
45193,Mahdi,6.05
45194,Maryam,13.23
45195,Milad,18.66
45196,Dariush,3.42
45197,Quinn,13.94
45198,Negar,9.46
45199,Fereshte,15.37
45200,Fatemeh,2.15
45201,Charlie,5.71
45202,Amir,7.28
45203,Fariba,10.2
45204,Mehdi,5.81
45205,Ehsan,15.28
45206,Sohrab,15.04
45207,Mohammad,9.97
45208,Bahram,13.84
45209,Elaheh,12.91
45210,Mojtaba,12.49
45211,Ramin,16.32
45212,Helen,6.49
45213,Behzad,5.85
45214,Shirin,16.36
45215,Sahar,5.16
45216,Pouneh,3.83
45217,Helen,4.48
45218,Bob,10.22
45219,Frank,2.82
45220,Quinn,1.76
45221,Ramin,13.94
45222,Afshin,19.96
45223,Azar,9.78
45224,Sepideh,13.61
45225,Farhad,1.34
45226,Farshid,12.75
45227,Babak,2.28
45228,Pegah,14.41
45229,Siavash,1.5
45230,Behnam,10.54
45231,Anahita,14.76
45232,Nader,15.96
45233,Niloufar,9.5
45234,Mina,1.38
45235,Babak,4.22
45236,Ghazal,6.59
45237,Alireza,13.74
45238,Mina,14.6
45239,Yalda,5.7
45240,Azar,18.45
45241,Negin,12.91
45242,Nasrin,0.06
45243,Alireza,15.63
45244,Yalda,7.41
45245,Fereshte,3.75
45246,Younes,5.25
45247,Reza,1.28
45248,Navid,5.38
45249,Soraya,3.89
45250,Ramin,7.85
45251,Fariba,17.7
45252,Nasrin,5.13
45253,Kamran,11.08
45254,Charlie,18.34
45255,Samira,15.06
45256,Shabnam,5.17
45257,Kaveh,19.94
45258,Steve,9.84
45259,Samira,8.68
45260,Masoud,11.69
45261,Mojtaba,14.32
45262,Mandana,3.84
45263,Roya,1.63
45264,Narges,19.23
45265,Sepideh,14.8
45266,Goli,6.1
45267,Rose,11.69
45268,Yasaman,18.08
45269,Nasim,1.19
45270,Siavash,1.59
45271,Nasrin,3.32
45272,Nasim,0.64
45273,Nasim,16.16
45274,Sepideh,16.39
45275,Shahab,7.5
45276,Shabnam,19.78
45277,Morteza,3.08
45278,Kiana,14.34
45279,Siavash,16.01
45280,Pouya,17.55
45281,Kaveh,5.43
45282,Homa,1.55
45283,Shervin,16.58
45284,Vahid,3.79
45285,Hossein,3.65
45286,Quinn,4.47
45287,Oscar,12.33
45288,Liam,13.88
45289,Farzaneh,5.96
45290,Vahid,2.31
45291,Negin,17.63
45292,David,6.77
45293,Fereshteh,4.37
45294,Farhad,18.57
45295,Shahrzad,15.49
45296,Yasaman,10.83
45297,Fereshteh,1.66
45298,Vanda,6.07
45299,Masoud,13.62
45300,Behzad,14.11
45301,Sepideh,15.34
45302,Grace,8.6
45303,Mojtaba,9.15
45304,Masoud,12.97
45305,Fariba,16.93
45306,Helen,17.84
45307,Alireza,7.73
45308,Bob,16.21
45309,Shirin,2.38
45310,Simin,9.28
45311,Arash,18.82
45312,Nasim,19.97
45313,Parsa,16.11
45314,Pouya,3.29
45315,Azadeh,1.64
45316,Kamran,14.83
45317,Atiyeh,19.6
45318,Bahram,14.19
45319,Rasoul,4.68
45320,Shahab,19.21
45321,Mehdi,16.75
45322,Mojtaba,14.94
45323,Nader,11.73
45324,Mehrdad,13.02
45325,Narges,13.29
45326,Masoud,2.15
45327,Sepideh,7.53
45328,Siavash,6.66
45329,Homa,11.1
45330,Keyvan,3.79
45331,Sara,2.24
45332,Babak,2.43
45333,Goli,9.74
45334,Arash,19.84
45335,Oscar,7.59
45336,Niloufar,17.83
45337,Behzad,11.57
45338,Nader,7.02
45339,Niloufar,10.82
45340,Mehdi,10.01
45341,Nader,16.52
45342,Taraneh,17.51
45343,Azar,11.72
45344,Soraya,15.86
45345,Masoud,3.55
45346,Nasrin,10.61
45347,Maryam,1.85
45348,Vanda,9.67
45349,Nina,15.44
45350,Anahita,1.61
45351,Tina,1.96
45352,Oscar,4.49
45353,Negar,15.98
45354,Hamid,14.84
45355,Hossein,17.7
45356,Nasrin,0.75
45357,Shervin,1.4
45358,Shiva,14.09
45359,Negar,15.16
45360,Amir,2.06
45361,Elnaz,17.23
45362,Shahrzad,15.38
45363,Pouneh,10.9
45364,Ziba,16.25
45365,Shahram,6.37
45366,Nasrin,4.19
45367,Dorsa,11.24
45368,Mojtaba,3.82
45369,David,12.99
45370,Parvin,14.08
45371,Younes,18.62
45372,Roya,16.54
45373,Sara,15.27
45374,Sina,0.48
45375,Niloufar,19.05
45376,Golnaz,7.54
45377,Siavash,8.85
45378,Shiva,0.84
45379,Charlie,7.15
45380,Rose,16.69
45381,Parvin,1.56
45382,Morteza,12.35
45383,Helen,14.98
45384,Mohammad,14.39
45385,Mojtaba,3.78
45386,Masoud,5.14
45387,Parsa,17.88
45388,Parsa,0.41
45389,Hassan,13.13
45390,Sepideh,16.67
45391,Alireza,10.66
45392,Katayoun,12.85
45393,Alice,11.48
45394,Nasim,1.96
45395,Katayoun,6.89
45396,David,0.36
45397,Tina,4.92
45398,Mohsen,0.21
45399,David,7.34
45400,Rose,18.94
45401,Kamran,5.03
45402,Shirin,16.39
45403,Homa,4.75
45404,Rasoul,8.04
45405,Fereshteh,15.98
45406,Shahrzad,9.94
45407,Sohrab,7.68
45408,Jack,10.22
45409,Kiana,12.12
45410,Pegah,6.4
45411,Dorsa,4.35
45412,Sohrab,1.4
45413,Negin,0.91
45414,Ladan,6.17
45415,Azar,13.94
45416,Goli,19.39
45417,Babak,0.64
45418,Narges,18.08
45419,Pouneh,13.27
45420,Babak,10.9
45421,Shahrzad,7.05
45422,Tina,16.94
45423,Mona,19.21
45424,Morteza,15.96
45425,Yasaman,10.03
45426,Elaheh,3.52
45427,Anahita,13.44
45428,Alireza,4.35
45429,Oscar,18.92
45430,Mina,10.49
45431,Keyvan,8.89
45432,Narges,1.94
45433,Amir,10.05
45434,Katayoun,19.87
45435,Sohrab,4.44
45436,Katayoun,18.82
45437,Kaveh,14.57
45438,Dorsa,10.44
45439,Hossein,1.23
45440,Setareh,19.8
45441,Rasoul,17.58
45442,Parvin,17.06
45443,Dariush,5.08
45444,Narges,4.2
45445,Younes,8.44
45446,Kamran,19.32
45447,Elham,15.56
45448,Shervin,17.45
45449,Steve,4.05
45450,Ramin,17.52
45451,Leila,11.08
45452,Shahab,12.97
45453,Maryam,8.71
45454,Arman,18.15
45455,Milad,6.54
45456,Quinn,10.57
45457,Kiana,16.54
45458,Zahra,13.24
45459,Mohsen,13.87
45460,Nina,11.27
45461,Shabnam,14.12
45462,Jack,14.29
45463,Goli,11.26
45464,Jack,19.37
45465,Alice,5.59
45466,Keyvan,19.67
45467,Samira,8.82
45468,Grace,16.55
45469,Bahareh,12.85
45470,Azar,16.25
45471,Nader,13.44
45472,Leila,3.68
45473,Shahrzad,14.29
45474,Bob,3.53
45475,Reza,9.74
45476,Shahram,10.51
45477,Yalda,5.05
45478,Behzad,10.13
45479,Farshid,11.42
45480,Mojtaba,0.9
45481,Alice,12.65
45482,Behnam,14.24
45483,Paul,15.58
45484,Narges,0.48
45485,Pouya,6.69
45486,Alice,1.46
45487,Steve,10.03
45488,Fariba,2.07
45489,Mandana,17.58
45490,Goli,12.93
45491,Javad,9.95
45492,Bob,17.47
45493,Kiana,8.72
45494,Zahra,5.33
45495,Kate,5.47
45496,Elham,18.79
45497,Steve,15.46
45498,Sara,14.36
45499,Alice,8.75
45500,Babak,12.14
45501,Hamid,17.16
45502,Younes,10.42
45503,Homa,17.29
45504,Fariba,16.18
45505,Navid,6.55
45506,Narges,11.66
45507,Keyvan,2.92
45508,Rose,8.54
45509,Navid,7.85
45510,Anahita,1.04
45511,Grace,12.87
45512,Arman,4.61
45513,Jack,14.16
45514,Elnaz,1.13
45515,Roya,18.19
45516,Pegah,19.9
45517,Reza,11.58
45518,Nasrin,14.65
45519,Sina,17.86
45520,Parvin,3.18
45521,Frank,7.7
45522,Fereshte,9.46
45523,Nasim,10.93
45524,Siavash,8.13
45525,Hossein,1.61
45526,Shabnam,7.64
45527,Parvin,17.26
45528,Kaveh,8.77
45529,Kaveh,11.81
45530,Fereshte,16.95
45531,Elaheh,19.04
45532,Pouya,18.81
45533,Fariba,9.31
45534,Javad,8.8
45535,Afshin,11.21
45536,Sina,8.69
45537,Pouneh,2.63
45538,Grace,4.95
45539,Navid,8.15
45540,Tina,19.43
45541,Mohsen,10.27
45542,Mina,14.61
45543,Navid,6.79
45544,Sara,5.88
45545,Paul,9.88
45546,Pouya,10.64
45547,Alice,8.09
45548,Mohammad,2.0
45549,Bahram,3.49
45550,Siavash,9.1
45551,Sahar,9.03
45552,Shirin,6.31
45553,Nasim,10.65
45554,Arash,3.86
45555,Nader,9.4
45556,Pouneh,11.15
45557,Homa,4.59
45558,Pouneh,19.53
45559,Pouya,0.4
45560,Setareh,12.53
45561,Javad,2.21
45562,Golnaz,14.69
45563,Hossein,3.96
45564,Shervin,10.09
45565,Kate,9.07
45566,Hamid,16.81
45567,Maryam,18.37
45568,Helen,15.11
45569,Amir,14.32
45570,Alice,12.33
45571,Rasoul,4.65
45572,Afshin,12.09
45573,Bahram,11.25
45574,Neda,5.19
45575,Kate,7.51
45576,Fariba,6.51
45577,Dariush,9.6
45578,Yalda,13.78
45579,Bahram,9.71
45580,Azadeh,1.58
45581,Paul,1.6
45582,Shahrzad,2.47
45583,Negin,12.06
45584,Parvin,5.33
45585,Yasaman,12.89
45586,Shadi,10.2
45587,Narges,2.22
45588,Katayoun,5.26
45589,Shabnam,3.58
45590,Mehrdad,7.97
45591,Sahar,5.44
45592,Shabnam,19.15
45593,Bahareh,11.72
45594,Babak,6.24
45595,Nader,0.25
45596,Niloufar,6.7
45597,Behzad,7.66
45598,Mehrdad,0.71
45599,Ziba,17.11
45600,Katayoun,19.15
45601,Pouneh,18.47
45602,Nasrin,10.44
45603,Setareh,7.75
45604,Liam,4.4
45605,Mahdi,8.05
45606,Mehdi,1.16
45607,Fariba,11.23
45608,Helen,1.49
45609,Azadeh,16.17
45610,Behnam,10.92
45611,Negin,11.09
45612,Nina,13.62
45613,Negar,18.37
45614,Azadeh,5.25
45615,Frank,12.38
45616,Fatemeh,19.15
45617,Katayoun,17.32
45618,Liam,12.26
45619,Fatemeh,12.99
45620,Fereshte,15.44
45621,Elham,8.83
45622,Mona,18.47
45623,Shiva,18.37
45624,Pouneh,2.12
45625,Yalda,2.15
45626,Shervin,10.3
45627,Quinn,8.44
45628,Alice,6.31
45629,Nina,0.23
45630,Negin,7.16
45631,Yasaman,19.65
45632,Dorsa,10.62
45633,Pegah,6.98
45634,Arman,19.78
45635,Behnam,18.57
45636,Shayan,2.64
45637,Mandana,1.51
45638,Katayoun,16.72
45639,Leila,11.25
45640,Tina,18.61
45641,Kaveh,6.97
45642,Kamran,0.09
45643,Afshin,9.5
45644,Leila,19.25
45645,Masoud,19.42
45646,Behzad,10.22
45647,Negin,11.15
45648,Ramin,8.58
45649,Nasrin,13.92
45650,Grace,10.43
45651,Shabnam,0.55
45652,Atiyeh,1.24
45653,Shervin,17.53
45654,Sara,17.25
45655,Niloufar,12.54
45656,Rose,13.91
45657,Liam,3.87
45658,Navid,1.14
45659,Afshin,1.84
45660,Azadeh,18.32
45661,Katayoun,8.82
45662,Roya,6.14
45663,Elham,18.53
45664,Shiva,17.28
45665,Zahra,10.96
45666,Leila,10.62
45667,Farshid,13.34
45668,Maryam,13.81
45669,Golnaz,15.51
45670,Tina,8.75
45671,Ehsan,17.77
45672,Alireza,4.36
45673,Parsa,1.5
45674,Katayoun,9.36
45675,Ivy,7.36
45676,Elham,16.78
45677,Nasrin,16.86
45678,Ghazal,19.07
45679,Pouya,18.98
45680,Mandana,13.16
45681,Sepideh,6.09
45682,Zahra,3.0
45683,Negar,3.4
45684,Negin,2.51
45685,Soraya,12.23
45686,Maryam,6.58
45687,Mehdi,6.64
45688,Yasaman,18.0
45689,Mona,10.94
45690,Ivy,17.0
45691,Soraya,7.19
45692,Jack,2.64
45693,Dariush,19.65
45694,Reza,2.45
45695,Nina,2.81
45696,Nasim,3.44
45697,Negin,13.64
45698,Ivy,19.32
45699,Arman,0.25
45700,Mahdi,18.06
45701,Afshin,3.42
45702,Pouya,4.91
45703,Mehdi,9.09
45704,Golnaz,15.87
45705,Kate,17.0
45706,Niloufar,2.96
45707,Mina,5.43
45708,Pouneh,9.07
45709,Pouneh,13.78
45710,Ehsan,13.94
45711,Sohrab,7.77
45712,Behzad,6.0
45713,Masoud,16.45
45714,Ehsan,14.23
45715,Sahar,11.24
45716,Neda,14.12
45717,Shadi,9.99
45718,Sohrab,16.09
45719,Katayoun,5.13
45720,Nader,14.13
45721,Fereshte,2.72
45722,Fariba,17.93
45723,Shiva,12.47
45724,Sara,2.34
45725,Kamran,16.14
45726,Younes,11.77
45727,Navid,9.17
45728,Javad,13.21
45729,Ramin,10.78
45730,Nasrin,12.7
45731,Yalda,16.92
45732,Ghazal,18.78
45733,Babak,1.8
45734,Mohammad,14.97
45735,Liam,6.49
45736,Grace,13.32
45737,Ivy,17.39
45738,Mahdi,18.93
45739,Hossein,13.11
45740,Ivy,2.35
45741,Shayan,18.14
45742,Hamid,6.95
45743,Fereshte,1.69
45744,Negar,11.97
45745,Steve,5.13
45746,Elaheh,8.22
45747,Ehsan,0.53
45748,Niloufar,7.57
45749,Nina,11.76
45750,Bahram,4.22
45751,Sina,19.32
45752,Fatemeh,13.75
45753,Elaheh,8.4
45754,Negin,9.07
45755,Reza,11.44
45756,Nader,6.15
45757,Narges,8.07
45758,Shahram,16.89
45759,Mehrdad,10.16
45760,Ali,5.09
45761,Younes,17.51
45762,Vanda,18.73
45763,Nader,5.01
45764,Vanda,18.83
45765,Taraneh,19.91
45766,Soraya,0.1
45767,Negar,4.3
45768,Hossein,4.19
45769,Paul,14.0
45770,Azadeh,17.85
45771,Negar,8.5
45772,Tina,2.97
45773,Niloufar,0.22
45774,Mohammad,16.33
45775,Masoud,5.8
45776,Setareh,9.1
45777,Keyvan,18.1
45778,Atiyeh,15.07
45779,Mehrdad,9.75
45780,Parvin,14.28
45781,Bob,5.82
45782,Simin,0.85
45783,Azar,18.17
45784,Ladan,2.57
45785,Navid,11.76
45786,Bahareh,9.43
45787,Keyvan,2.51
45788,Farhad,3.61
45789,Katayoun,8.49
45790,Kaveh,12.44
45791,Hossein,5.92
45792,Azadeh,12.76
45793,Behnam,8.07
45794,Pouneh,8.0
45795,Sohrab,16.81
45796,Farhad,15.62
45797,Yasaman,2.32
45798,Mona,0.83
45799,Tina,0.16
45800,Ehsan,8.89
45801,Farshid,13.49
