id,name,grade
42045,Farzaneh,17.34
42046,Mona,6.36
42047,Leila,11.37
42048,Shahrzad,15.38
42049,Sina,18.73
42050,Behzad,11.51
42051,Ali,3.67
42052,Azar,16.52
42053,Ghazal,7.23
42054,Soraya,10.56
42055,Behnam,8.84
42056,Younes,7.18
42057,Golnaz,16.93
42058,Mehdi,4.54
42059,Kaveh,3.15
42060,Leila,12.89
42061,Farhad,0.3
42062,Anahita,7.06
42063,Masoud,13.43
42064,Leila,0.82
42065,Negar,0.48
42066,Amir,2.61
42067,Navid,9.33
42068,Fatemeh,15.27
42069,Steve,7.52
42070,Frank,8.35
42071,Leila,10.85
42072,Fatemeh,12.2
42073,Mehdi,7.88
42074,Grace,13.23
42075,Steve,12.11
42076,Younes,18.95
42077,Reza,9.67
42078,Negar,7.63
42079,Bahram,10.45
42080,Fereshteh,2.82
42081,Oscar,4.72
42082,Alireza,12.07
42083,Setareh,1.8
42084,David,0.86
42085,Eva,7.46
42086,Arash,12.39
42087,Golnaz,1.26
42088,Samira,3.11
42089,Liam,7.67
42090,Rose,11.07
42091,Jack,10.58
42092,Liam,10.78
42093,Ali,17.63
42094,Ivy,17.62
42095,Pouya,4.21
42096,Nasim,7.95
42097,Ali,11.18
42098,Pegah,1.19
42099,Pegah,15.39
42100,Parsa,6.44
42101,Helen,1.06
42102,Setareh,14.47
42103,Pouya,7.09
42104,Soraya,2.92
42105,Morteza,5.93
42106,Elnaz,9.04
42107,Vanda,15.16
42108,Quinn,6.1
42109,Pegah,3.56
42110,Kate,2.28
42111,Elaheh,11.89
42112,Hassan,8.38
42113,Navid,4.25
42114,Parsa,3.36
42115,Simin,18.03
42116,Afshin,0.8
42117,Farzaneh,17.95
42118,Sohrab,3.74
42119,Bob,16.6
42120,Ramin,13.17
42121,Steve,7.52
42122,Shervin,6.35
42123,Charlie,2.75
42124,Mandana,15.88
42125,Babak,19.58
42126,Hossein,12.49
42127,Bahareh,17.92
42128,Farhad,14.67
42129,Shervin,19.41
42130,Mojtaba,7.06
42131,Kate,9.09
42132,Ziba,5.4
42133,Anahita,10.48
42134,Amir,11.03
42135,Ziba,14.6
42136,Katayoun,9.44
42137,Mona,18.28
42138,Mohammad,15.84
42139,Shahab,10.38
42140,Quinn,2.68
42141,Shadi,1.3
42142,Younes,5.03
42143,Amir,8.96
42144,Golnaz,17.19
42145,Mohsen,7.5
42146,Arash,7.02
42147,Reza,9.8
42148,Narges,4.32
42149,Oscar,1.68
42150,Ziba,16.17
42151,Eva,15.26
42152,Mehrdad,8.34
42153,Mina,0.98
42154,Shahab,4.02
42155,Charlie,16.52
42156,Alireza,18.65
42157,Roya,9.07
42158,Elnaz,5.81
42159,Mehrdad,0.06
42160,Mahdi,6.52
42161,Nasim,8.11
42162,Siavash,13.6
42163,Katayoun,3.33
42164,Elaheh,12.19
42165,Hassan,17.2
42166,Mehdi,6.33
42167,Rasoul,9.75
42168,Tina,17.22
42169,Shahab,6.16
42170,Jack,2.45
42171,Jack,4.09
42172,Kiana,13.63
42173,Ladan,12.51
42174,Nina,3.83
42175,Bahareh,12.44
42176,Soraya,9.37
42177,Reza,18.98
42178,Navid,15.59
42179,Tina,10.92
42180,Samira,8.61
42181,Roya,18.94
42182,Atiyeh,17.96
42183,Katayoun,14.95
42184,Farzaneh,12.56
42185,Javad,6.66
42186,Jack,8.94
42187,Shiva,19.36
42188,Afshin,9.0
42189,Ramin,5.96
42190,Amir,7.67
42191,Ghazal,5.55
42192,Keyvan,16.46
42193,Sahar,12.38
42194,Keyvan,10.8
42195,Behzad,5.11
42196,David,19.21
42197,Shahab,19.8
42198,Nina,8.56
42199,Hamid,1.23
42200,Hamid,9.01
42201,Farshid,4.18
42202,Afshin,1.82
42203,Bahram,3.49
42204,Yasaman,6.24
42205,Bob,11.55
42206,Jack,17.6
42207,Yalda,16.46
42208,Hassan,8.83
42209,Farzaneh,10.45
42210,Elham,7.05
42211,Quinn,6.39
42212,Mona,13.72
42213,Jack,14.5
42214,Reza,3.35
42215,Farhad,18.35
42216,Leila,14.75
42217,Nasrin,1.17
42218,Behzad,9.29
42219,Bahram,17.08
42220,Goli,12.55
42221,Taraneh,5.49
42222,Navid,12.05
42223,Milad,8.16
42224,Frank,19.35
42225,Taraneh,8.77
42226,Setareh,6.94
42227,Mandana,11.8
42228,Shirin,3.0
42229,Navid,2.84
42230,Shiva,16.69
42231,Mohammad,11.88
42232,Paul,19.87
42233,Shahab,15.01
42234,Rasoul,17.24
42235,Ehsan,6.4
42236,Dariush,1.35
42237,Elham,0.58
42238,Ladan,14.77
42239,Bahram,1.67
42240,Masoud,13.52
42241,Negar,19.08
42242,Shadi,8.03
42243,Navid,11.55
42244,Alireza,7.67
42245,Katayoun,17.27
42246,Parvin,16.79
42247,Fereshte,8.84
42248,Keyvan,14.13
42249,Quinn,6.5
42250,Nina,9.39
42251,David,12.67
42252,Fereshte,14.44
42253,Fatemeh,1.9
42254,Siavash,14.21
42255,Kate,0.43
42256,Mona,8.76
42257,Paul,10.12
42258,Morteza,2.53
42259,Eva,6.98
42260,Ali,4.04
42261,Mona,15.02
42262,Reza,14.62
42263,Sina,16.39
42264,Arash,18.34
42265,Shiva,15.28
42266,Younes,9.93
42267,Nader,5.56
42268,Eva,8.23
42269,Paul,0.89
42270,Fereshte,14.42
42271,Bahareh,1.96
42272,Yalda,13.3
42273,Mahdi,7.57
42274,Pegah,1.16
42275,Nader,11.32
42276,Mehrdad,12.93
42277,Ramin,1.33
42278,Dorsa,5.58
42279,Samira,19.47
42280,Shirin,14.04
42281,Steve,17.45
42282,Steve,11.76
42283,Arman,1.65
42284,Navid,4.74
42285,Hamid,3.74
42286,Farshid,12.9
42287,Mehrdad,12.35
42288,Goli,8.57
42289,Fariba,16.16
42290,Nasim,9.49
42291,Sara,11.65
42292,David,8.85
42293,Atiyeh,3.08
42294,Helen,5.17
42295,Farshid,3.72
42296,Jack,15.9
42297,Paul,17.48
42298,Paul,19.94
42299,Tina,8.25
42300,Mehdi,3.9
42301,Kamran,4.22
42302,Sohrab,18.55
42303,Kaveh,0.17
42304,Ehsan,2.09
42305,Mahdi,19.11
42306,Afshin,15.92
42307,Masoud,16.03
42308,Elaheh,17.15
42309,Pouneh,6.19
42310,Zahra,9.46
42311,Siavash,0.25
42312,Farhad,18.0
42313,Negin,2.82
42314,Shiva,19.41
42315,Frank,5.71
42316,Mona,12.78
42317,Narges,13.5
42318,Sara,0.16
42319,Rose,1.27
42320,Behzad,14.22
42321,Mehdi,5.72
42322,Azadeh,17.79
42323,Pouneh,15.82
42324,Negar,4.08
42325,Rose,8.6
42326,Yasaman,18.73
42327,Hossein,0.27
42328,Hossein,3.24
42329,Mona,18.51
42330,Nina,1.52
42331,Nasrin,0.02
42332,Soraya,4.64
42333,Mojtaba,4.99
42334,Pouneh,16.59
42335,Ehsan,4.57
42336,Golnaz,10.1
42337,Babak,11.99
42338,Ziba,10.11
42339,Younes,8.21
42340,Elaheh,1.23
42341,Bob,6.19
42342,Vahid,5.02
42343,Masoud,10.72
42344,Mehdi,2.59
42345,Kamran,6.32
42346,Samira,7.31
42347,Alireza,17.08
42348,Setareh,17.97
42349,Navid,2.35
42350,Rasoul,19.4
42351,Mojtaba,18.64
42352,Milad,11.83
42353,Yasaman,18.61
42354,Arash,2.48
42355,Milad,15.18
42356,Rasoul,0.99
42357,Milad,3.57
42358,Dorsa,7.27
42359,Samira,18.36
42360,Elaheh,12.22
42361,Babak,13.07
42362,Goli,7.71
42363,Javad,6.87
42364,Jack,17.18
42365,Azadeh,0.1
42366,Leila,3.3
42367,Elnaz,16.87
42368,Dorsa,13.9
42369,Parvin,11.39
42370,Navid,2.1
42371,Keyvan,2.32
42372,Homa,15.45
42373,Fariba,3.59
42374,Ehsan,13.51
42375,Bahram,8.85
42376,Sohrab,4.56
42377,Ghazal,7.79
42378,Sepideh,10.94
42379,Amir,12.61
42380,Parsa,15.17
42381,Kiana,4.78
42382,Nasrin,19.04
42383,Jack,12.31
42384,Kaveh,16.34
42385,Niloufar,1.8
42386,Farzaneh,6.03
42387,Parvin,18.08
42388,Eva,2.2
42389,Mona,5.64
42390,Charlie,15.16
42391,Charlie,2.68
42392,Shahram,8.94
42393,Niloufar,1.18
42394,Helen,16.16
42395,Fereshte,13.32
42396,Elnaz,14.82
42397,Azadeh,11.02
42398,Dorsa,5.7
42399,Neda,19.7
42400,Maryam,10.64
42401,Fereshteh,15.37
42402,Yalda,6.16
42403,Pouya,10.51
42404,Hassan,1.35
42405,Oscar,19.18
42406,Quinn,16.38
42407,Neda,6.43
42408,Zahra,11.53
42409,Shayan,16.19
42410,Mehdi,4.05
42411,Shiva,3.65
42412,Shahram,0.31
42413,Rasoul,15.27
42414,Yalda,16.01
42415,Babak,16.75
42416,Amir,11.13
42417,Shadi,3.0
42418,Mehdi,10.69
42419,David,17.34
42420,Mina,15.92
42421,Mahdi,19.73
42422,Parvin,4.28
42423,Helen,14.21
42424,Neda,12.97
42425,Fariba,12.29
42426,Shirin,10.61
42427,Azar,1.71
42428,Niloufar,0.8
42429,Paul,7.85
42430,Rasoul,12.09
42431,Samira,19.7
42432,Ali,0.54
42433,Azadeh,13.46
42434,Shahab,0.32
42435,Pegah,6.25
42436,Shadi,14.22
42437,Masoud,12.54
42438,Mahdi,4.06
42439,Mojtaba,2.92
42440,Maryam,0.36
42441,Parsa,11.36
42442,Eva,6.06
42443,Katayoun,10.95
42444,Elnaz,13.45
42445,Rasoul,12.21
42446,Ramin,2.24
42447,Mehdi,11.24
42448,Quinn,13.24
42449,Morteza,11.14
42450,Quinn,16.37
42451,Paul,1.16
42452,Behnam,10.57
42453,Narges,8.81
42454,Fariba,8.14
42455,Helen,13.01
42456,Anahita,12.75
42457,David,14.04
42458,Navid,10.02
42459,Negin,14.45
42460,Tina,10.47
42461,Reza,13.06
42462,Kate,7.38
42463,Dariush,6.95
42464,Steve,14.88
42465,Nina,6.63
42466,Masoud,6.05
42467,Helen,10.97
42468,Nina,11.71
42469,Sara,11.42
42470,Parsa,14.74
42471,Masoud,6.67
42472,Behzad,9.6
42473,Arman,5.05
42474,Negin,4.91
42475,Reza,2.85
42476,Setareh,8.81
42477,Pouya,15.31
42478,Elham,18.76
42479,Farzaneh,14.16
42480,Parsa,1.07
42481,Mehdi,9.14
42482,Maryam,3.75
42483,Kaveh,12.88
42484,Mona,0.1
42485,Jack,9.58
42486,Ehsan,3.32
42487,Atiyeh,7.05
42488,Kiana,9.05
42489,Hamid,8.87
42490,Sara,18.25
42491,Ehsan,0.12
42492,Hamid,0.17
42493,Fatemeh,11.75
42494,Mahdi,12.33
42495,Bahareh,13.24
42496,Nader,15.4
42497,Quinn,17.8
42498,Fereshte,9.69
42499,Fatemeh,17.99
42500,Mehdi,9.78
42501,Steve,2.8
42502,Arash,6.58
42503,Fereshteh,6.69
42504,Samira,5.35
42505,Eva,4.76
42506,Tina,3.21
42507,Shervin,7.04
42508,Mohsen,14.68
42509,Shabnam,9.22
42510,Babak,6.69
42511,Ghazal,2.42
42512,Shervin,0.43
42513,Negin,14.35
42514,Shayan,0.53
42515,Frank,17.42
42516,Nasim,11.37
42517,Babak,0.13
42518,Kiana,0.34
42519,Keyvan,11.83
42520,Mojtaba,14.03
42521,Alireza,10.42
42522,Milad,1.42
42523,Azar,15.43
42524,Roya,10.4
42525,Sahar,16.49
42526,Helen,17.78
42527,Rose,1.33
42528,Keyvan,14.55
42529,Farhad,4.73
42530,Mojtaba,1.16
42531,Niloufar,2.63
42532,Pegah,4.89
42533,Nina,9.98
42534,Farzaneh,14.24
42535,Kamran,3.1
42536,Mahdi,12.96
42537,Siavash,2.62
42538,Reza,1.05
42539,Kate,11.3
42540,Kaveh,4.97
42541,David,6.52
42542,Shadi,3.71
42543,Keyvan,7.35
42544,Anahita,11.0
42545,Mehdi,15.7
42546,Parvin,10.02
42547,Ramin,2.38
42548,Babak,19.12
42549,Fariba,17.22
42550,Ehsan,12.77
42551,Shirin,6.51
42552,Sara,0.11
42553,Azadeh,16.19
42554,Yasaman,2.66
42555,Ziba,6.29
42556,Nader,16.64
42557,Paul,10.76
42558,Anahita,12.58
42559,Maryam,6.11
42560,Shahab,17.68
42561,Simin,8.98
42562,Masoud,12.35
42563,Setareh,8.25
42564,Negin,4.97
42565,Azadeh,8.05
42566,Pouya,17.99
42567,Ali,7.46
42568,Anahita,8.8
42569,Niloufar,14.7
42570,Shayan,6.49
42571,Behnam,4.49
42572,Ali,5.72
42573,Negar,12.22
42574,Farhad,9.46
42575,Shabnam,17.99
42576,Shahram,4.9
42577,Parsa,13.62
42578,Mahdi,6.54
42579,Nasrin,13.24
42580,Setareh,15.13
42581,Mahdi,3.98
42582,Mehdi,8.47
42583,Helen,3.43
42584,Bob,3.77
42585,Quinn,2.25
42586,Shabnam,8.1
42587,Hossein,2.49
42588,Azadeh,1.17
42589,Rose,8.88
42590,Roya,14.2
42591,Frank,1.28
42592,Sohrab,10.42
42593,Farshid,15.13
42594,Neda,16.27
42595,Jack,3.76
42596,Behzad,0.7
42597,Fariba,2.54
42598,Bahram,0.67
42599,Ghazal,3.6
42600,Mehrdad,17.97
42601,Siavash,4.55
42602,Atiyeh,8.35
42603,Liam,17.97
42604,Arash,6.41
42605,Fatemeh,6.11
42606,Rose,8.88
42607,Kamran,17.43
42608,Sahar,13.51
42609,Amir,2.65
42610,Golnaz,0.87
42611,Mohsen,18.2
42612,Setareh,5.78
42613,Farzaneh,10.61
42614,Javad,6.08
42615,Mona,7.02
42616,Jack,7.62
42617,Sohrab,6.27
42618,Elnaz,0.77
42619,Nasrin,18.85
42620,Grace,9.88
42621,Dariush,14.08
42622,Taraneh,11.38
42623,Parsa,5.69
42624,Ivy,5.96
42625,Fereshte,19.86
42626,Frank,10.3
42627,Samira,0.58
42628,Kate,18.33
42629,Setareh,3.6
42630,Afshin,18.61
42631,Ghazal,1.65
42632,Samira,11.37
42633,Reza,7.62
42634,Shayan,3.08
42635,Alireza,5.5
42636,Shervin,1.05
42637,Rose,7.17
42638,Nader,4.58
42639,Tina,7.5
42640,Sina,0.74
42641,Sara,14.5
42642,Fariba,10.71
42643,Ivy,4.62
42644,Dariush,13.22
42645,Shadi,2.45
42646,Ali,8.05
42647,Amir,0.51
42648,Paul,15.13
42649,Farshid,16.62
42650,Nina,8.68
42651,Sahar,14.88
42652,Shirin,18.64
42653,Ivy,8.31
42654,Rasoul,14.37
42655,Ehsan,17.88
42656,Soraya,4.58
42657,Taraneh,16.98
42658,Mona,1.9
42659,Parsa,18.33
42660,Liam,12.05
42661,Vanda,0.02
42662,Elham,0.2
42663,Leila,15.77
42664,Ramin,18.17
42665,Hossein,13.79
42666,Roya,7.49
42667,Yalda,10.61
42668,Behnam,3.45
42669,Azadeh,19.69
42670,Vanda,2.96
42671,Shiva,1.86
42672,Tina,10.91
42673,Arash,19.29
42674,Vanda,2.1
42675,Shiva,15.07
42676,Mehdi,15.56
42677,Parsa,13.39
42678,Ivy,18.06
42679,Rasoul,16.71
42680,Helen,10.4
42681,Mojtaba,15.7
42682,Sahar,14.33
42683,Elnaz,12.89
42684,Alireza,0.24
42685,Shervin,17.12
42686,Elaheh,3.88
42687,Nasrin,8.03
42688,Eva,4.13
42689,Rasoul,11.65
42690,Ghazal,14.72
42691,Babak,2.99
42692,Sahar,10.1
42693,Kiana,4.96
42694,Azadeh,7.88
42695,Sara,5.89
42696,Pegah,19.37
42697,Kate,6.45
42698,Charlie,1.44
42699,Hossein,9.42
42700,Afshin,8.7
42701,Farzaneh,15.48
42702,Kamran,17.37
42703,Liam,15.96
42704,Ali,12.59
42705,Maryam,11.0
42706,Zahra,5.5
42707,Hossein,12.81
42708,Fereshteh,6.93
42709,Elaheh,12.43
42710,Yasaman,9.24
42711,Sina,15.27
42712,Fariba,15.8
42713,Alice,15.11
42714,Ali,16.32
42715,Mehrdad,6.68
42716,Shervin,15.82
42717,Negin,10.32
42718,Shirin,13.25
42719,Mohsen,14.51
42720,Yasaman,14.62
42721,Shahab,7.27
42722,Shabnam,7.41
42723,Mojtaba,5.53
42724,Ghazal,8.34
42725,Bahram,18.12
42726,Ramin,9.23
42727,Rasoul,14.13
42728,Parsa,7.2
42729,David,15.5
42730,Navid,4.73
42731,Ehsan,2.02
42732,Amir,6.92
42733,Shayan,3.27
42734,Milad,17.87
42735,Shahrzad,9.89
42736,Oscar,17.28
42737,Narges,11.55
42738,Mona,4.35
42739,Mojtaba,2.02
42740,Nasrin,9.8
42741,Grace,19.6
42742,Ali,18.76
42743,Mehdi,15.68
42744,Ali,18.48
42745,Arash,2.38
42746,Negar,10.94
42747,Shahram,0.1
42748,Mehdi,14.98
42749,Sina,3.81
42750,Sahar,1.71
42751,Shahab,17.9
42752,Taraneh,8.72
42753,Reza,0.69
42754,Eva,18.68
42755,Fereshteh,19.44
42756,Afshin,11.5
42757,David,14.14
42758,Neda,6.17
42759,Elnaz,6.69
42760,Keyvan,9.09
42761,Neda,17.81
42762,Javad,5.26
42763,Rose,10.99
42764,Samira,6.88
42765,David,11.96
42766,Alice,10.7
42767,Javad,17.57
42768,Alireza,2.28
42769,Milad,12.63
42770,Sepideh,19.22
42771,Kiana,17.18
42772,Yalda,3.23
42773,Taraneh,17.61
42774,Ziba,11.64
42775,Shahrzad,2.22
42776,Paul,1.49
42777,Kaveh,19.02
42778,Helen,7.15
42779,Arash,11.34
42780,Hossein,8.91
42781,Mona,10.19
42782,Amir,9.3
42783,Mina,9.21
42784,Mehrdad,10.91
42785,Kiana,11.5
42786,Elham,12.52
42787,David,13.2
42788,Leila,16.32
42789,Shahab,4.89
42790,Setareh,6.73
42791,Helen,1.18
42792,Arash,1.52
42793,Shirin,14.64
42794,Elaheh,4.42
42795,Helen,0.32
42796,Dariush,13.75
42797,Dorsa,12.7
42798,Oscar,14.85
42799,Ehsan,3.35
42800,Shayan,16.66
42801,Shayan,16.43
42802,Navid,8.7
42803,Pouya,14.29
42804,Zahra,11.43
42805,Shabnam,11.86
42806,Nina,18.81
42807,Jack,0.46
42808,Taraneh,13.25
42809,Amir,15.78
42810,Nader,14.05
42811,Behzad,4.28
42812,Nasrin,10.76
42813,Yalda,8.16
42814,Nasim,11.25
42815,Mehdi,8.54
42816,Frank,6.81
42817,Mojtaba,2.85
42818,Arash,8.96
42819,Ali,16.02
42820,Hamid,9.35
42821,Ladan,11.72
42822,Nasim,8.91
42823,Shahab,17.47
42824,Alireza,7.57
42825,Atiyeh,14.26
42826,Ziba,16.28
42827,Bahareh,16.12
42828,Kamran,15.38
42829,Mojtaba,16.29
42830,Mehrdad,11.78
42831,Sahar,10.45
42832,Babak,19.88
42833,Mahdi,13.46
42834,Kaveh,3.42
42835,Shahab,10.07
42836,Nina,12.05
42837,Mohsen,15.6
42838,Zahra,9.19
42839,Pegah,11.55
42840,Mina,18.26
42841,Morteza,11.6
42842,Goli,8.22
42843,Afshin,11.08
42844,Negin,5.1
42845,Setareh,3.62
42846,Fereshte,15.57
42847,Mehrdad,16.88
42848,Vanda,16.65
42849,Bob,3.15
42850,Shahab,11.43
42851,Vahid,19.14
42852,Roya,8.46
42853,Quinn,15.78
42854,Eva,8.94
42855,Grace,6.42
42856,Shahab,15.91
42857,Afshin,6.9
42858,Shahrzad,7.12
42859,Ali,7.21
42860,Shahab,5.72
42861,Steve,4.95
42862,Nasrin,6.77
42863,Navid,14.24
42864,Liam,4.57
42865,Masoud,1.68
42866,Shabnam,14.37
42867,Kate,17.12
42868,Shirin,0.18
42869,Navid,1.89
42870,Liam,14.66
42871,Shahab,14.87
42872,Niloufar,5.37
42873,Narges,19.35
42874,Yalda,10.97
42875,Milad,0.16
42876,Shahrzad,10.24
42877,Alireza,17.3
42878,Parvin,5.32
42879,Farshid,13.3
42880,Helen,17.19
42881,Neda,10.22
42882,Siavash,16.5
42883,Mohammad,1.11
42884,Bob,14.18
42885,Katayoun,9.08
42886,Dariush,13.28
42887,Pouya,5.9
42888,Ziba,16.17
42889,Ivy,6.97
42890,Helen,18.1
42891,Dorsa,0.2
42892,Frank,16.95
42893,Bahareh,2.0
42894,Ziba,18.37
42895,Setareh,1.34
42896,Reza,19.22
42897,Shiva,5.43
42898,Hamid,4.68
42899,Nader,14.52
42900,Nasim,0.4
42901,Anahita,3.55
42902,Shahrzad,2.56
42903,Mona,18.44
42904,Fariba,12.55
42905,Sina,6.54
42906,Azadeh,0.31
42907,Mandana,8.75
42908,Kiana,13.87
42909,Eva,15.41
42910,Bahram,12.38
42911,Tina,8.37
42912,Masoud,5.81
42913,Pouya,12.69
42914,Fariba,1.01
42915,Sina,7.97
42916,Bahram,8.03
42917,Reza,4.86
42918,Shayan,11.52
42919,Parsa,9.45
42920,Farshid,0.71
42921,Shiva,4.13
42922,Behnam,2.0
42923,Afshin,5.03
42924,Elham,16.49
42925,Navid,0.04
42926,Maryam,11.63
42927,Azadeh,7.4
42928,Bahareh,7.57
42929,Mohammad,3.09
42930,Charlie,7.01
42931,Farhad,4.98
42932,Shayan,4.5
42933,Negar,9.08
42934,Ivy,0.52
42935,Nasrin,1.08
42936,Nasim,10.76
42937,David,12.02
42938,Niloufar,13.85
42939,Navid,13.84
42940,Neda,1.62
42941,Shabnam,10.89
42942,Shabnam,9.55
42943,Mina,6.18
42944,Setareh,14.43
42945,Sahar,16.92
42946,Fereshteh,19.76
42947,Shadi,8.49
42948,Bahareh,9.86
42949,Sina,14.94
42950,Bahram,10.83
42951,Liam,2.19
42952,Shiva,14.52
42953,Shirin,18.7
42954,Ramin,18.05
42955,Helen,17.13
42956,Oscar,5.46
42957,Kamran,0.81
42958,Elaheh,0.54
42959,Narges,14.19
42960,Arash,13.84
42961,Sara,13.88
42962,Kiana,13.41
42963,Atiyeh,9.62
42964,Shervin,16.13
42965,Vanda,5.14
42966,Pouneh,12.35
42967,Milad,5.85
42968,Paul,9.02
42969,Taraneh,19.84
42970,Mehrdad,14.75
42971,Anahita,11.69
42972,Masoud,6.33
42973,Sepideh,5.8
42974,Amir,17.74
42975,Ziba,11.42
42976,Atiyeh,10.43
42977,Ehsan,10.94
42978,Fereshte,5.44
42979,Bob,16.86
42980,Tina,3.0
42981,Kaveh,5.67
42982,Nina,9.7
42983,Golnaz,10.89
42984,Steve,13.85
42985,Amir,6.1
42986,Quinn,8.28
42987,Parsa,19.72
42988,Parvin,7.96
42989,Babak,9.36
42990,Golnaz,19.89
42991,Fariba,6.88
42992,Anahita,5.3
42993,Nina,10.03
42994,Vahid,14.4
42995,Mehrdad,18.65
42996,Goli,15.34
42997,Steve,19.82
42998,Farzaneh,19.52
42999,Alice,12.89
43000,Fereshteh,12.32
43001,Negin,16.12
43002,Azar,4.33
43003,Reza,9.74
43004,Yasaman,17.21
43005,Simin,7.35
43006,Taraneh,4.16
43007,Shabnam,12.91
43008,Parsa,12.3
43009,Dariush,7.37
43010,Paul,15.5
43011,Elnaz,9.06
43012,Quinn,4.34
43013,Nader,2.76
43014,Samira,12.59
43015,Steve,10.28
43016,Ghazal,2.18
43017,Mehdi,15.89
43018,Fatemeh,5.6
43019,Steve,18.84
43020,Niloufar,16.99
43021,Milad,2.04
43022,Shiva,15.89
43023,Navid,3.18
43024,Dorsa,11.89
43025,Neda,16.29
43026,Sepideh,15.27
43027,Vanda,4.3
43028,Behnam,13.66
43029,Reza,0.12
43030,Quinn,14.95
43031,Dorsa,8.15
43032,Masoud,15.29
43033,Morteza,19.94
43034,Ehsan,2.62
43035,Ziba,1.13
43036,Vahid,12.79
43037,Shabnam,4.41
43038,Mandana,6.14
43039,David,11.41
43040,Masoud,3.17
43041,Azar,2.82
43042,Mojtaba,10.47
43043,Shahab,1.62
43044,Jack,0.7
43045,Steve,7.92
43046,Oscar,6.86
43047,David,12.53
43048,Pouneh,16.79
43049,Navid,1.26
43050,Sahar,0.35
43051,Fatemeh,6.96
43052,Shadi,11.65
43053,Taraneh,7.67
43054,Paul,9.98
43055,Shiva,18.68
43056,David,10.39
43057,Pouya,5.58
43058,Shahram,13.14
43059,Kate,3.05
43060,Shahram,18.92
43061,Hamid,4.14
43062,Maryam,13.62
43063,Azadeh,10.35
43064,Javad,7.92
43065,Alice,16.87
43066,Shervin,19.89
43067,Rasoul,11.47
43068,Farshid,17.81
43069,Pouya,2.33
43070,Anahita,9.11
43071,Pouya,5.7
43072,Setareh,14.88
43073,Alice,10.2
43074,Leila,8.53
43075,Soraya,9.11
43076,Mojtaba,0.56
43077,Tina,19.4
43078,Elaheh,11.77
43079,Elaheh,18.78
43080,Kate,2.71
43081,Pouya,1.03
43082,Sohrab,1.05
43083,Elham,19.82
43084,Behzad,19.46
43085,Sara,15.16
43086,Kaveh,6.5
43087,Ramin,5.35
43088,Vahid,18.44
43089,Shiva,19.99
43090,Ghazal,3.06
43091,Goli,5.87
43092,Mehrdad,5.96
43093,Tina,2.13
43094,Leila,12.46
43095,Ramin,3.72
43096,Mona,18.15
43097,Keyvan,6.3
43098,Mandana,9.73
43099,Nina,16.65
43100,Bahram,10.13
43101,Ramin,7.68
43102,Farzaneh,10.86
43103,Milad,7.89
43104,Azadeh,3.13
43105,Grace,6.24
43106,Javad,5.46
43107,Bahareh,9.42
43108,Yalda,10.74
43109,Rasoul,10.04
43110,Bahareh,7.06
43111,Shirin,8.06
43112,Fereshte,14.53
43113,Taraneh,19.76
43114,Neda,11.54
43115,Mahdi,1.89
43116,Steve,14.05
43117,Arman,0.98
43118,Paul,2.93
43119,Rasoul,4.95
43120,Parsa,18.2
43121,Pouneh,3.68
43122,Elnaz,5.9
43123,Amir,15.53
43124,Dariush,11.16
43125,Steve,19.14
43126,Farhad,1.15
43127,Hassan,1.73
43128,Nina,19.07
43129,Mahdi,14.84
43130,Vanda,0.91
43131,Afshin,0.71
43132,Parsa,16.93
43133,Quinn,3.92
43134,Bob,3.03
43135,Niloufar,13.71
43136,Goli,6.04
43137,Behzad,14.1
43138,Grace,8.11
43139,David,7.71
43140,Fatemeh,2.09
43141,Elnaz,7.4
43142,Negar,16.94
43143,Masoud,17.23
43144,Narges,2.32
43145,Pouneh,1.28
43146,Mona,1.35
43147,Fereshte,10.29
43148,Setareh,1.51
43149,Dorsa,1.29
43150,Bahareh,8.92
43151,Tina,7.86
43152,Setareh,9.81
43153,Azadeh,2.11
43154,Hossein,18.33
43155,Mojtaba,4.88
43156,Nasim,9.47
43157,Eva,18.8
43158,Mohsen,6.66
43159,Helen,6.74
43160,Parsa,13.93
43161,Shabnam,11.97
43162,Alireza,10.41
43163,Rose,15.21
43164,Kaveh,13.64
43165,Ehsan,10.73
43166,Behzad,7.11
43167,Azar,9.31
43168,Oscar,10.95
43169,Dorsa,8.55
43170,Shadi,11.79
43171,Helen,10.24
43172,Hossein,8.07
43173,Arman,15.8
43174,Morteza,6.83
43175,Oscar,4.39
43176,Neda,13.43
43177,Elham,19.12
43178,Pouya,12.98
43179,Masoud,9.88
43180,Mehrdad,1.96
43181,Atiyeh,0.17
43182,Siavash,7.18
43183,Fereshte,18.69
43184,Shahab,16.88
43185,Alireza,14.43
43186,Mohsen,8.98
43187,Parsa,7.01
43188,Afshin,11.11
43189,Liam,12.47
43190,Ghazal,12.7
43191,Ziba,14.6
43192,Mohsen,6.13
43193,Nasrin,9.68
43194,Liam,12.19
43195,Yasaman,9.31
43196,Bob,3.15
43197,Mahdi,1.55
43198,Helen,14.42
43199,Siavash,7.85
43200,Yasaman,3.96
43201,Younes,0.78
43202,Milad,1.64
43203,Atiyeh,11.84
43204,Narges,3.31
43205,Vanda,16.99
43206,Alice,9.34
43207,Kate,10.6
43208,Ziba,13.84
43209,Younes,11.56
43210,Pegah,10.31
43211,Hamid,14.27
43212,Yasaman,15.35
43213,Goli,13.74
43214,Bob,10.36
43215,Shervin,18.05
