id,name,grade
42756,Sara,12.46
42757,Alice,11.13
42758,Niloufar,2.04
42759,Morteza,13.38
42760,Parsa,8.54
42761,Nader,7.13
42762,Kate,5.31
42763,Farzaneh,16.19
42764,Babak,8.21
42765,Kiana,4.95
42766,Ramin,4.61
42767,Morteza,15.54
42768,Shahrzad,17.96
42769,Mohammad,5.8
42770,David,9.28
42771,Shadi,12.38
42772,Bahareh,0.76
42773,Paul,15.44
42774,Eva,0.76
42775,Farhad,15.0
42776,Frank,13.05
42777,Ehsan,3.04
42778,Dariush,13.13
42779,Mona,2.08
42780,Grace,6.36
42781,Shahab,5.74
42782,Vanda,15.6
42783,Fereshte,3.88
42784,Vanda,2.85
42785,Arman,4.13
42786,Shabnam,8.27
42787,Paul,16.29
42788,Ladan,0.73
42789,Ramin,16.6
42790,Parvin,16.79
42791,Grace,11.7
42792,Simin,1.51
42793,Azadeh,16.33
42794,Kaveh,17.69
42795,Hossein,10.24
42796,Sohrab,6.15
42797,Sara,16.97
42798,Shahab,12.52
42799,Atiyeh,19.69
42800,Shadi,15.89
42801,Katayoun,2.11
42802,Farhad,9.94
42803,Shahrzad,12.41
42804,Farshid,18.39
42805,Katayoun,15.76
42806,Farhad,15.15
42807,Helen,0.1
42808,Farhad,3.96
42809,Babak,14.77
42810,Reza,16.23
42811,Pouya,8.77
42812,Fariba,3.47
42813,Samira,3.21
42814,Yalda,16.98
42815,Kaveh,19.1
42816,Grace,6.45
42817,Babak,8.9
42818,Sohrab,13.35
42819,Mandana,2.13
42820,Quinn,10.68
42821,Ghazal,18.42
42822,Jack,2.95
42823,Niloufar,5.18
42824,Sahar,6.65
42825,Bahareh,14.58
42826,Ladan,2.88
42827,Farzaneh,8.23
42828,Behzad,0.5
42829,Navid,6.26
42830,Keyvan,15.24
42831,Mehrdad,3.46
42832,Pouneh,6.66
42833,Paul,10.68
42834,Kaveh,18.33
42835,Babak,18.28
42836,Roya,10.5
42837,Hossein,9.98
42838,Sepideh,10.15
42839,Kaveh,1.61
42840,Charlie,9.73
42841,Quinn,17.43
42842,Farshid,5.08
42843,Fereshteh,3.42
42844,Quinn,7.62
42845,Tina,11.92
42846,Nasrin,1.69
42847,Younes,18.42
42848,Mahdi,13.67
42849,Shayan,3.31
42850,Shahram,1.78
42851,Ziba,18.15
42852,Ghazal,19.44
42853,Mahdi,17.02
42854,Helen,18.57
42855,Simin,5.17
42856,Bahareh,0.3
42857,David,2.98
42858,Zahra,16.97
42859,Amir,16.75
42860,Alireza,0.06
42861,Shervin,18.91
42862,Helen,18.24
42863,Mahdi,13.73
42864,Arash,12.44
42865,Helen,5.14
42866,Simin,9.56
42867,Taraneh,6.1
42868,Kiana,9.08
42869,Simin,0.62
42870,Soraya,4.7
42871,Shervin,0.41
42872,Keyvan,16.92
42873,Yasaman,9.15
42874,Dorsa,9.1
42875,Shahab,14.66
42876,Steve,0.25
42877,Amir,19.08
42878,Yalda,7.15
42879,Parvin,9.79
42880,Pouneh,0.85
42881,Rose,1.68
42882,Mina,14.45
42883,Mojtaba,16.4
42884,Azar,8.09
42885,Masoud,1.23
42886,Frank,9.56
42887,Goli,18.91
42888,Grace,11.1
42889,Bahareh,13.09
42890,Milad,3.54
42891,Ladan,12.49
42892,Steve,5.55
42893,Sahar,15.72
42894,Rose,3.09
42895,Farshid,8.45
42896,Setareh,9.16
42897,Taraneh,4.18
42898,Homa,5.1
42899,Ali,18.99
42900,Ramin,6.17
42901,Frank,1.66
42902,Mandana,8.75
42903,Behnam,2.94
42904,Anahita,15.84
42905,Liam,9.89
42906,Behnam,7.85
42907,David,4.36
42908,Paul,12.1
42909,Pouneh,8.56
42910,Rasoul,14.76
42911,Parsa,18.74
42912,Mandana,14.7
42913,Arash,2.63
42914,Mojtaba,15.58
42915,Pouya,5.13
42916,Negar,10.95
42917,Rose,5.8
42918,Mehdi,19.47
42919,Liam,19.57
42920,Amir,0.34
42921,Atiyeh,15.77
42922,Farhad,8.56
42923,Elham,9.35
42924,Eva,14.33
42925,Hamid,5.01
42926,Javad,10.84
42927,Liam,8.54
42928,Alireza,14.53
42929,Yasaman,18.38
42930,Farzaneh,10.59
42931,Negar,16.19
42932,Farhad,9.44
42933,Paul,12.8
42934,Ladan,13.13
42935,Azar,12.15
42936,Steve,5.19
42937,Tina,3.52
42938,Fereshteh,9.9
42939,Paul,18.7
42940,Sohrab,11.21
42941,Ramin,16.19
42942,Mojtaba,11.31
42943,Sohrab,13.7
42944,Mahdi,12.97
42945,Fatemeh,9.88
42946,Kiana,16.52
42947,Ehsan,18.89
42948,Younes,2.77
42949,Kate,0.29
42950,Elham,3.85
42951,Farshid,0.75
42952,Roya,18.97
42953,Fariba,14.53
42954,Kaveh,19.56
42955,Shirin,6.24
42956,Yasaman,9.27
42957,Bob,14.34
42958,Javad,15.9
42959,Taraneh,10.7
42960,Keyvan,15.31
42961,Neda,12.85
42962,Mandana,2.75
42963,Hamid,8.88
42964,Farzaneh,14.56
42965,Sepideh,12.17
42966,Nasim,16.08
42967,Sara,1.35
42968,Shahab,14.96
42969,Azadeh,15.07
42970,Grace,14.85
42971,Sepideh,2.92
42972,Ghazal,2.78
42973,Morteza,12.74
42974,Masoud,13.59
42975,Neda,4.37
42976,Quinn,8.08
42977,Bahram,3.18
42978,Sepideh,1.88
42979,Negin,6.9
42980,Helen,14.39
42981,Ramin,10.15
42982,Azar,10.48
42983,Simin,6.05
42984,Mahdi,1.84
42985,Javad,2.02
42986,Soraya,10.78
42987,Shadi,11.43
42988,Grace,19.55
42989,Pouya,2.17
42990,Mohammad,6.09
42991,Mojtaba,9.37
42992,Yalda,13.75
42993,Shahram,5.16
42994,Nina,16.13
42995,Kiana,14.92
42996,Taraneh,14.07
42997,Steve,19.52
42998,Mona,16.63
42999,Soraya,11.59
43000,Kaveh,5.12
43001,Masoud,12.71
43002,Ivy,15.97
43003,Amir,9.39
43004,Ladan,16.3
43005,Fatemeh,16.42
43006,Reza,8.38
43007,Elaheh,13.09
43008,Roya,13.53
43009,Atiyeh,12.51
43010,Kamran,18.06
43011,Behzad,12.6
43012,Mandana,7.31
43013,Kiana,16.54
43014,Nasim,13.58
43015,Nina,4.41
43016,Negin,14.11
43017,Shervin,6.72
43018,Azadeh,11.1
43019,Samira,17.84
43020,Grace,1.13
43021,Pegah,0.71
43022,Masoud,3.44
43023,Kaveh,2.22
43024,Reza,0.55
43025,Farzaneh,12.25
43026,Javad,2.92
43027,Nasim,9.85
43028,Frank,16.79
43029,Mojtaba,5.12
43030,Behzad,17.75
43031,Mohsen,19.22
43032,Babak,4.8
43033,Roya,18.23
43034,Dorsa,8.11
43035,Elaheh,18.68
43036,Roya,4.54
43037,Bahareh,13.45
43038,Ziba,19.94
43039,Negin,2.22
43040,Azadeh,7.06
43041,Hamid,0.09
43042,Ivy,5.59
43043,Charlie,18.63
43044,Shiva,19.74
43045,Kaveh,13.87
43046,Elham,12.58
43047,Maryam,10.19
43048,Mina,2.2
43049,Ladan,16.81
43050,Vahid,8.7
43051,Kamran,6.06
43052,Navid,17.14
43053,Simin,6.03
43054,Elham,12.71
43055,Fatemeh,11.3
43056,Kamran,15.32
43057,Katayoun,2.47
43058,Milad,13.11
43059,Leila,0.04
43060,Elham,17.59
43061,Kiana,3.85
43062,Mohammad,0.17
43063,Mina,4.51
43064,Elham,12.22
43065,Javad,0.78
43066,Pegah,6.57
43067,Alireza,2.7
43068,Eva,17.3
43069,Shervin,15.34
43070,Eva,4.71
43071,Nader,0.9
43072,Alireza,7.84
43073,Bahram,9.22
43074,Helen,0.18
43075,Frank,5.97
43076,Zahra,17.85
43077,Vanda,15.01
43078,Mehrdad,6.66
43079,Shahab,13.88
43080,Azadeh,15.11
43081,Pouneh,11.45
43082,Pouneh,18.73
43083,Neda,17.73
43084,Elham,2.97
43085,Kaveh,10.23
43086,Elnaz,2.06
43087,Fereshte,13.72
43088,Ivy,8.76
43089,Arman,9.59
43090,Azar,12.55
43091,Morteza,2.33
43092,Bahram,3.28
43093,Homa,18.27
43094,Sara,2.15
43095,Samira,2.2
43096,Bahram,2.94
43097,Sara,8.97
43098,Jack,12.21
43099,Eva,15.23
43100,Mehrdad,14.61
43101,Simin,7.69
43102,Mojtaba,10.91
43103,Shadi,5.36
43104,Leila,15.4
43105,Taraneh,15.91
43106,Quinn,10.75
43107,Grace,15.86
43108,Sara,11.0
43109,Reza,0.35
43110,Narges,17.21
43111,Alice,2.25
43112,Amir,3.3
43113,David,16.75
43114,Roya,18.56
43115,Golnaz,13.93
43116,Hassan,13.27
43117,Mina,13.28
43118,Paul,5.66
43119,Helen,11.72
43120,Grace,16.98
43121,Yasaman,5.24
43122,Azadeh,18.28
43123,Golnaz,14.18
43124,Eva,10.59
43125,Atiyeh,10.98
43126,Babak,18.87
43127,Frank,16.98
43128,Nasim,14.26
43129,Arash,0.67
43130,Homa,6.41
43131,Mehrdad,14.7
43132,Kiana,10.33
43133,Pouya,17.22
43134,Samira,4.59
43135,Farhad,13.56
43136,Alice,13.71
43137,Pegah,11.85
43138,Setareh,8.96
43139,Setareh,3.81
43140,Bahareh,3.92
43141,Farshid,19.37
43142,Shervin,3.02
43143,Mandana,15.59
43144,Hassan,10.84
43145,Mandana,9.67
43146,Negin,19.84
43147,Rasoul,11.49
43148,Bahareh,17.62
43149,Keyvan,12.12
43150,Negin,18.31
43151,Hassan,14.31
43152,Pegah,11.65
43153,Vahid,6.92
43154,Amir,15.56
43155,Shervin,8.82
43156,Mona,9.62
43157,Ivy,9.58
43158,Mohammad,4.27
43159,Tina,7.34
43160,Rose,11.25
43161,Pegah,10.71
43162,Mahdi,10.19
43163,Kiana,9.26
43164,Homa,13.42
43165,Golnaz,13.18
43166,Jack,16.05
43167,Fatemeh,9.02
43168,Shadi,6.94
43169,Rose,8.53
43170,Quinn,8.15
43171,Afshin,10.97
43172,Mandana,14.19
43173,David,12.9
43174,Charlie,17.16
43175,Simin,13.88
43176,Leila,2.63
43177,Quinn,9.28
43178,Kiana,6.99
43179,Mohammad,19.53
43180,Nina,18.98
43181,Hamid,8.27
43182,Shayan,12.34
43183,Steve,6.52
43184,Ladan,5.4
43185,Alireza,1.5
43186,Rose,2.95
43187,Ladan,5.29
43188,Ali,14.94
43189,Sohrab,11.33
43190,Helen,15.62
43191,Pegah,8.77
43192,Ivy,7.3
43193,Alireza,1.6
43194,Kiana,7.41
43195,Hassan,1.37
43196,Ali,5.14
43197,Kate,5.82
43198,Katayoun,4.9
43199,Parsa,7.03
43200,Mohammad,0.58
43201,Nasrin,15.09
43202,Ali,10.55
43203,Shayan,12.47
43204,Behnam,17.12
43205,Mahdi,13.72
43206,Oscar,1.2
43207,David,8.14
43208,Morteza,16.35
43209,Shiva,5.97
43210,Mehdi,10.41
43211,David,18.63
43212,Pegah,7.11
43213,Tina,5.82
43214,Tina,2.5
43215,Keyvan,14.39
43216,Sepideh,6.7
43217,Shabnam,12.91
43218,Mehrdad,3.95
43219,Ivy,0.1
43220,Helen,4.64
43221,Taraneh,11.06
43222,Parsa,14.35
43223,Arash,19.46
43224,Taraneh,10.6
43225,Farhad,19.13
43226,Yalda,18.45
43227,Fariba,4.86
43228,Masoud,2.83
43229,Eva,8.47
43230,Fereshteh,8.0
43231,Sepideh,13.21
43232,Bahram,0.99
43233,Yalda,5.86
43234,Behzad,9.26
43235,Shahrzad,13.84
43236,Fariba,12.44
43237,Mohammad,14.24
43238,Elnaz,12.36
43239,Amir,4.54
43240,Mehrdad,13.91
43241,Shiva,14.37
43242,Quinn,9.03
43243,Setareh,4.97
43244,Ali,0.21
43245,Milad,8.18
43246,Shahab,15.04
43247,Soraya,2.96
43248,Setareh,9.78
43249,Helen,11.63
43250,Jack,4.43
43251,Nader,2.41
43252,Bahareh,6.92
43253,Setareh,1.32
43254,Mohammad,15.34
43255,Fereshteh,18.39
43256,Rasoul,12.07
43257,Sina,4.39
43258,Elnaz,17.39
43259,Pegah,13.37
43260,Elnaz,16.51
43261,Ali,4.87
43262,Behnam,1.22
43263,Vanda,14.81
43264,Babak,11.9
43265,Hossein,6.83
43266,Shabnam,16.86
43267,Negin,2.7
43268,Behzad,5.32
43269,Nina,5.25
43270,Ziba,1.82
43271,Helen,8.08
43272,Ehsan,19.5
43273,Mahdi,9.9
43274,Simin,17.02
43275,Kamran,17.2
43276,Hossein,18.76
43277,Shiva,9.71
43278,Mehdi,9.96
43279,David,2.48
43280,Reza,6.94
43281,Golnaz,14.91
43282,Simin,3.46
43283,Parvin,16.11
43284,Shayan,15.06
43285,Fereshte,7.98
43286,Goli,5.06
43287,Liam,12.85
43288,Morteza,9.25
43289,Frank,14.67
43290,Ramin,0.97
43291,Alireza,11.21
43292,Sina,2.2
43293,Nasrin,15.58
43294,Neda,10.43
43295,Shahab,13.9
43296,Shahab,7.56
43297,Younes,8.18
43298,Kiana,18.43
43299,Ramin,7.89
43300,Dorsa,1.4
43301,Navid,9.35
43302,Alice,4.23
43303,Niloufar,2.16
43304,Liam,8.26
43305,Parsa,1.08
43306,Masoud,4.67
43307,Vahid,18.9
43308,Eva,6.31
43309,Elham,18.86
43310,David,16.97
43311,Goli,12.65
43312,Mona,10.67
43313,Negar,11.12
43314,Kamran,4.02
43315,Ramin,11.46
43316,Taraneh,17.77
43317,Simin,3.31
43318,Nasrin,2.35
43319,Siavash,12.76
43320,Shirin,9.55
43321,Shayan,10.4
43322,Fatemeh,19.51
43323,Arman,3.93
43324,Pegah,15.25
43325,Shahab,2.13
43326,Setareh,10.87
43327,Bob,19.88
43328,Ramin,1.64
43329,Nasim,9.94
43330,Mahdi,0.64
43331,Negin,1.91
43332,Shadi,6.52
43333,Fariba,11.79
43334,Hassan,8.14
43335,Farhad,7.81
43336,Ehsan,7.04
43337,Shahram,9.69
43338,Samira,4.42
43339,Fereshte,5.68
43340,Mohammad,15.56
43341,Fereshte,0.88
43342,Rasoul,0.59
43343,Vanda,17.3
43344,Shervin,10.02
43345,Niloufar,13.06
43346,Shiva,10.73
43347,Hamid,18.97
43348,Fariba,13.98
43349,Zahra,2.32
43350,Babak,18.03
43351,Steve,8.32
43352,Azadeh,19.53
43353,Keyvan,16.01
43354,Shahrzad,7.44
43355,Helen,17.17
43356,Grace,10.44
43357,Goli,2.77
43358,Behzad,14.5
43359,Javad,9.44
43360,Goli,1.74
43361,Dariush,18.31
43362,Dorsa,18.87
43363,Shahrzad,6.24
43364,Hossein,17.0
43365,Simin,17.1
43366,Morteza,12.64
43367,Pegah,13.9
43368,Ziba,3.39
43369,Masoud,7.3
43370,Behzad,1.01
43371,Alice,9.75
43372,Yasaman,8.08
43373,Milad,15.61
43374,Mehrdad,0.85
43375,Atiyeh,9.53
43376,Samira,14.25
43377,Rasoul,3.79
43378,Hassan,5.99
43379,Milad,6.96
43380,Narges,6.4
43381,Shahrzad,16.5
43382,Rose,13.26
43383,Helen,2.45
43384,Ehsan,5.22
43385,Amir,16.78
43386,Mohsen,15.51
43387,Shahram,10.76
43388,Nasrin,9.85
43389,Liam,15.8
43390,Shahrzad,12.49
43391,Babak,10.38
43392,Neda,15.85
43393,Sara,3.76
43394,Dorsa,9.37
43395,Mahdi,3.09
43396,Alice,1.11
43397,Mona,13.98
43398,Pouneh,13.33
43399,Yasaman,1.84
43400,Javad,4.99
43401,Mandana,0.62
43402,Grace,10.18
43403,Ghazal,4.27
43404,Mohsen,1.55
43405,Shabnam,11.49
43406,Reza,10.47
43407,Samira,14.8
43408,Yalda,11.98
43409,Ali,2.29
43410,Hamid,11.41
43411,Jack,5.81
43412,Fereshte,17.51
43413,Shahram,5.52
43414,Nasim,14.2
43415,Jack,14.33
43416,Golnaz,11.08
43417,Mohammad,11.01
43418,Rasoul,9.94
43419,Rasoul,4.08
43420,Younes,10.65
43421,Kamran,14.04
43422,Nader,15.0
43423,Shabnam,0.29
43424,Ladan,3.43
43425,Golnaz,7.91
43426,Amir,8.05
43427,Javad,11.69
43428,Fariba,13.33
43429,Mojtaba,0.78
43430,Navid,16.33
43431,Shirin,5.04
43432,Pouya,17.38
43433,Shahram,15.03
43434,Javad,6.55
43435,Pegah,11.2
43436,Javad,1.74
43437,Shabnam,13.19
43438,Frank,3.93
43439,Navid,18.39
43440,Rose,9.88
43441,Atiyeh,11.37
43442,Shahab,19.94
43443,Morteza,4.35
43444,Alireza,1.01
43445,Tina,14.96
43446,Negar,1.45
43447,Sahar,1.0
43448,Kamran,5.72
43449,Taraneh,10.29
43450,Nasrin,2.98
43451,Hamid,3.13
43452,Masoud,13.65
43453,Hamid,0.17
43454,Behnam,16.52
43455,Leila,14.29
43456,Afshin,14.2
43457,Maryam,3.47
43458,Fatemeh,13.57
43459,Nader,12.12
43460,Negin,18.71
43461,Shahab,13.68
43462,Shirin,1.72
43463,Milad,0.99
43464,Vahid,9.46
43465,Keyvan,13.07
43466,Quinn,7.8
43467,Arman,0.28
43468,Mehrdad,11.62
43469,Ziba,19.69
43470,Roya,14.29
43471,Mohsen,12.98
43472,Goli,19.57
43473,Elnaz,6.14
43474,Sepideh,11.28
43475,Ehsan,15.13
43476,Shervin,16.96
43477,Zahra,15.14
43478,Shirin,7.37
43479,Farzaneh,1.54
43480,Katayoun,11.09
43481,Amir,14.36
43482,Soraya,8.79
43483,Yasaman,7.23
43484,Alice,19.98
43485,Hassan,16.58
43486,David,15.43
43487,Nasrin,8.76
43488,Mona,12.69
43489,Homa,2.39
43490,Babak,16.83
43491,Younes,19.03
43492,Neda,2.57
43493,Alice,10.96
43494,Goli,11.65
43495,Shahab,6.13
43496,Parvin,2.85
43497,Mahdi,18.71
43498,Mina,4.01
43499,Quinn,17.85
43500,Shahrzad,13.9
43501,Sahar,5.78
43502,Shervin,10.96
43503,Farshid,11.23
43504,Sina,1.75
43505,Sahar,19.72
43506,Mahdi,0.82
43507,Bob,2.3
43508,Steve,19.77
43509,Maryam,15.47
43510,Alice,10.45
43511,Azar,5.05
43512,Atiyeh,7.51
43513,Shiva,8.63
43514,Pouneh,6.88
43515,Afshin,17.83
43516,Kaveh,18.31
43517,Roya,8.68
43518,Fariba,15.18
43519,Ghazal,3.41
43520,Goli,12.25
43521,Hossein,17.89
43522,Negar,0.18
43523,Farshid,6.03
43524,Yasaman,1.82
43525,Yasaman,19.33
43526,Anahita,11.85
43527,Steve,16.45
43528,Sepideh,3.02
43529,Leila,7.92
43530,Alireza,18.95
43531,Babak,4.25
43532,Paul,0.11
43533,Masoud,16.5
43534,Dariush,10.19
43535,Amir,15.95
43536,Jack,13.29
43537,Oscar,5.9
43538,Arash,9.07
43539,Dariush,3.44
43540,Goli,12.35
43541,Sahar,5.22
43542,Masoud,19.55
43543,Grace,14.37
43544,Ali,15.59
43545,Kaveh,0.53
43546,Kiana,8.21
43547,Masoud,2.41
43548,Ramin,2.7
43549,Mohammad,5.23
43550,Fereshte,19.51
43551,Negar,13.0
43552,Hossein,4.19
43553,Bahareh,15.62
43554,Dorsa,17.12
43555,Grace,5.28
43556,Mehdi,18.69
43557,Vahid,7.87
43558,Samira,12.58
43559,Nasim,2.47
43560,Elham,17.99
43561,Keyvan,3.4
43562,Parsa,19.24
43563,Farzaneh,14.37
43564,Shadi,7.74
43565,Morteza,10.49
43566,Charlie,4.27
43567,Niloufar,4.76
43568,Sara,14.15
43569,Liam,11.75
43570,Goli,3.27
43571,Behzad,8.45
43572,Milad,17.13
43573,Atiyeh,4.4
43574,Fariba,9.7
43575,Niloufar,16.62
43576,Leila,5.41
43577,Afshin,2.06
43578,Shervin,19.62
43579,Siavash,4.02
43580,Vahid,4.27
43581,Farhad,10.84
43582,Arman,17.87
43583,Ehsan,17.99
43584,Shiva,1.06
43585,Sina,12.7
43586,Nasrin,10.31
43587,Steve,5.09
43588,Nasim,17.67
43589,Pouneh,18.46
43590,Nasim,8.32
43591,Kate,5.09
43592,Mehdi,5.82
43593,Ehsan,15.96
43594,Kamran,9.3
43595,Mehrdad,4.78
43596,Shervin,15.39
43597,Sina,4.44
43598,Rasoul,17.12
43599,Ivy,4.57
43600,Steve,18.9
43601,Pouneh,0.88
43602,Ivy,0.6
43603,Arash,16.1
43604,Leila,5.0
43605,Farshid,16.88
43606,Rose,16.89
43607,Pegah,17.0
43608,Quinn,18.07
43609,Frank,5.45
43610,Liam,15.04
43611,Arman,19.01
43612,Younes,8.64
43613,Hassan,3.63
43614,Masoud,19.68
43615,Ziba,13.08
43616,Bahram,13.05
43617,Niloufar,9.97
43618,Shahram,3.37
43619,Fatemeh,11.9
43620,Shahram,5.23
43621,Mehdi,11.85
43622,Charlie,2.13
43623,Mohsen,4.35
43624,Mehdi,8.39
43625,Keyvan,15.29
43626,Mahdi,3.98
43627,Amir,11.82
43628,Mehdi,10.7
43629,Ramin,12.96
43630,Niloufar,17.07
43631,Kaveh,13.09
43632,Fereshteh,18.3
43633,Alice,7.39
43634,Azar,10.67
43635,Mona,1.4
43636,Fereshteh,8.26
43637,Behnam,3.3
43638,Fereshte,16.38
43639,Younes,16.52
43640,Ali,0.04
43641,Arman,4.43
43642,Setareh,16.08
43643,Jack,4.87
43644,Fatemeh,7.48
43645,Atiyeh,12.1
43646,Sina,16.92
43647,Babak,18.29
43648,Hamid,17.54
43649,Steve,7.82
43650,Masoud,4.0
43651,Nader,14.93
43652,Shahrzad,15.26
43653,Navid,19.07
43654,Frank,13.7
43655,Maryam,13.94
43656,Elnaz,3.93
43657,Shahrzad,18.36
43658,Siavash,3.88
43659,David,9.13
43660,Yalda,18.95
43661,Soraya,9.48
43662,Elnaz,2.55
43663,Siavash,15.68
43664,Alice,10.44
43665,Steve,5.23
43666,Sina,11.7
43667,Elham,18.37
43668,Sara,1.42
43669,Elaheh,6.65
43670,Elnaz,12.13
43671,Frank,14.13
43672,Behzad,18.69
43673,Milad,15.09
43674,Rose,11.18
43675,Taraneh,16.13
43676,Frank,3.29
43677,Elaheh,0.61
43678,Navid,7.52
43679,Kiana,18.02
43680,Shadi,19.66
43681,Reza,19.46
43682,Fatemeh,2.26
43683,Younes,10.42
43684,Ivy,16.06
43685,Alireza,11.65
43686,Arman,1.47
43687,Frank,5.45
43688,Mohsen,8.56
43689,Ali,13.55
43690,Atiyeh,12.75
43691,Parvin,3.28
43692,Mahdi,17.05
43693,Ziba,1.33
43694,Homa,15.09
43695,Behnam,18.96
43696,Farzaneh,17.59
43697,Katayoun,11.8
43698,Elham,7.08
43699,Shadi,17.45
43700,Farshid,5.83
43701,Mohammad,8.95
43702,Reza,2.0
43703,Sara,11.41
43704,Nina,6.86
43705,Dorsa,18.65
43706,Javad,4.67
43707,Sepideh,11.85
43708,Ladan,17.23
43709,Farhad,7.95
43710,Golnaz,7.31
43711,Sohrab,1.08
43712,Kiana,8.81
43713,Shabnam,9.94
43714,Shadi,8.07
43715,Nasrin,13.77
43716,Fatemeh,11.86
43717,Mandana,5.3
43718,Narges,0.25
43719,Siavash,7.06
43720,Soraya,4.14
43721,Amir,19.85
43722,Negin,8.12
43723,Nasrin,6.44
43724,Simin,14.16
43725,Shervin,10.76
43726,Sina,2.32
43727,Simin,6.08
43728,Farshid,1.83
43729,Zahra,14.13
43730,Farshid,4.02
43731,Maryam,17.25
43732,Mandana,15.11
43733,Tina,19.0
43734,Atiyeh,18.91
43735,Bahareh,18.87
43736,Arman,6.23
43737,Elnaz,15.7
43738,Ramin,13.88
43739,Taraneh,11.93
43740,Pegah,14.43
43741,Anahita,16.1
43742,Elham,1.29
43743,Dariush,12.84
43744,Ivy,12.04
43745,Parvin,3.31
43746,Sina,12.23
43747,Parvin,10.81
43748,Nader,8.12
43749,Roya,10.68
43750,Elham,16.16
43751,Arash,10.93
43752,Babak,18.01
43753,Navid,7.63
43754,Ghazal,17.6
43755,Fatemeh,3.25
43756,Sepideh,5.2
43757,Shahrzad,0.01
43758,Nina,5.41
43759,Shervin,9.92
43760,Roya,5.84
43761,Ivy,3.4
43762,Fereshteh,13.37
43763,Fatemeh,11.51
43764,Tina,4.18
43765,Elaheh,12.84
43766,Narges,17.78
43767,Oscar,18.42
43768,Fariba,12.33
43769,Quinn,19.22
43770,Alireza,18.3
43771,Ladan,19.33
43772,Nader,10.96
43773,Masoud,4.1
43774,Javad,6.04
43775,Tina,6.61
43776,Liam,9.46
43777,Nasim,0.15
43778,David,14.09
43779,Morteza,4.89
43780,Younes,11.16
43781,Shiva,14.73
43782,Siavash,10.76
43783,Alireza,5.32
43784,Maryam,3.56
43785,Helen,15.29
43786,Hassan,17.32
43787,Shiva,1.85
43788,Navid,3.55
43789,Samira,3.17
43790,Shahab,17.95
43791,Elnaz,12.63
43792,Shadi,0.44
43793,Siavash,3.79
43794,Bahram,10.29
43795,Ladan,2.02
43796,Steve,1.41
43797,Javad,19.49
43798,Shiva,7.01
43799,Mina,5.98
43800,Negar,16.19
43801,Younes,10.5
43802,Keyvan,0.76
43803,Mohammad,6.29
43804,Shahram,19.24
43805,Liam,5.34
43806,Narges,8.94
43807,Goli,0.21
43808,Paul,14.1
43809,Quinn,15.23
43810,Yasaman,10.48
43811,Steve,11.36
43812,Mehrdad,18.34
43813,Reza,7.27
43814,Mojtaba,18.96
43815,Alireza,10.58
43816,Sina,17.91
43817,Nasim,17.92
43818,Mona,0.5
43819,Pouya,17.59
43820,Yalda,15.72
43821,Shadi,7.24
43822,Shahab,15.71
43823,Kamran,5.89
43824,Mona,19.3
43825,Mehrdad,4.71
43826,Sahar,5.4
43827,Yasaman,7.61
43828,Hossein,11.62
43829,Charlie,5.69
43830,Tina,7.14
43831,Ziba,7.74
43832,Shadi,0.37
43833,Nasim,15.66
43834,Hamid,17.81
43835,Shadi,8.82
43836,Homa,11.93
43837,Kiana,1.98
43838,Siavash,9.95
43839,Afshin,10.07
43840,Eva,11.85
43841,Arash,11.11
43842,Nader,11.44
43843,David,12.81
43844,Kaveh,3.58
43845,Negin,7.47
43846,Ramin,13.0
43847,Ivy,8.37
43848,Katayoun,13.56
43849,Frank,6.83
43850,Simin,11.28
43851,Mehrdad,9.87
43852,Farhad,9.39
43853,Shiva,4.89
43854,Setareh,13.54
43855,Quinn,14.17
43856,Younes,18.24
43857,Elham,3.56
43858,Mehdi,4.48
43859,Rose,16.88
43860,Sahar,13.47
43861,Kiana,9.08
43862,Yalda,2.97
43863,Amir,11.8
43864,Maryam,13.74
43865,Tina,17.9
43866,Mehrdad,14.66
43867,Rose,18.17
43868,Kamran,1.44
43869,Nina,5.84
43870,Neda,6.26
43871,Bahareh,0.73
43872,Mohammad,13.33
43873,Roya,10.05
43874,Arman,4.28
43875,Ehsan,6.9
43876,Hossein,18.3
43877,Grace,13.3
43878,Nasim,14.44
43879,Mahdi,5.06
43880,Frank,13.22
43881,Shahrzad,15.69
43882,Azar,9.96
43883,David,8.85
43884,Sahar,13.34
43885,Shayan,18.43
43886,Shadi,0.16
43887,Vanda,8.74
43888,Sahar,2.65
43889,Mina,8.75
43890,Jack,11.64
43891,Ladan,1.88
43892,Jack,3.38
43893,Golnaz,16.72
43894,Javad,17.38
43895,Javad,19.85
43896,Arash,1.3
43897,Fatemeh,0.94
43898,Shahrzad,18.98
43899,Roya,5.51
43900,Shervin,14.01
43901,Katayoun,18.3
43902,Soraya,16.54
43903,Liam,5.6
43904,Charlie,14.85
43905,Shayan,2.84
43906,Elnaz,18.15
43907,Negar,14.83
43908,Kate,16.11
43909,Samira,1.9
43910,Steve,1.06
43911,Mojtaba,7.36
43912,Sahar,10.25
43913,Ali,16.47
43914,Yasaman,15.7
43915,Arman,4.68
43916,Mohsen,4.45
43917,Tina,2.66
43918,Liam,4.11
43919,Azadeh,16.95
43920,Shervin,6.36
43921,Shayan,8.33
43922,Simin,4.42
43923,Ehsan,14.15
43924,Zahra,0.48
43925,Amir,16.48
43926,Yalda,18.19
43927,Shervin,16.21
